"","FINAL","coords.x1","coords.x2","optional"
"83881","Matayba mollis Radlk.",-43.388,-18.549,TRUE
"83885","Matayba mollis Radlk.",-43.669,-20.072,TRUE
"83887","Matayba mollis Radlk.",-43.477,-20.121,TRUE
"83890","Matayba mollis Radlk.",-43.501,-20.434,TRUE
"83891","Matayba mollis Radlk.",-43.103,-18.103,TRUE
"83933","Maytenus aquifolia Mart.",-40.669,-19.804,TRUE
"83936","Maytenus aquifolia Mart.",-40.735,-18.967,TRUE
"83937","Maytenus aquifolia Mart.",-40.513,-18.999,TRUE
"83938","Maytenus aquifolia Mart.",-42.137,-19.022,TRUE
"83940","Maytenus aquifolia Mart.",-41.552,-19.301,TRUE
"83942","Maytenus aquifolia Mart.",-42.873,-20.778,TRUE
"83950","Maytenus aquifolia Mart.",-43.388,-18.549,TRUE
"84212","Maytenus brasiliensis Mart.",-40.548,-19.351,TRUE
"84214","Maytenus brasiliensis Mart.",-43.423,-19.406,TRUE
"84262","Maytenus communis Reissek",-42.071,-18.493,TRUE
"84263","Maytenus communis Reissek",-41.48,-18.879,TRUE
"84264","Maytenus communis Reissek",-43.207,-19.422,TRUE
"84265","Maytenus communis Reissek",-42.428,-19.723,TRUE
"84266","Maytenus communis Reissek",-41.708,-19.804,TRUE
"84267","Maytenus communis Reissek",-42.929,-20.428,TRUE
"84268","Maytenus communis Reissek",-43.117,-19.847,TRUE
"84269","Maytenus communis Reissek",-43.363,-19.902,TRUE
"84400","Maytenus distichophylla Mart. ex Reissek",-40.755,-19.768,TRUE
"84402","Maytenus distichophylla Mart. ex Reissek",-40.735,-18.967,TRUE
"84403","Maytenus distichophylla Mart. ex Reissek",-40.548,-19.351,TRUE
"84462","Maytenus evonymoides Reissek",-42.482,-20.701,TRUE
"84466","Maytenus evonymoides Reissek",-43.083,-18.38,TRUE
"84467","Maytenus evonymoides Reissek",-42.755,-18.546,TRUE
"84468","Maytenus evonymoides Reissek",-41.552,-19.301,TRUE
"84469","Maytenus evonymoides Reissek",-43.363,-19.902,TRUE
"84471","Maytenus evonymoides Reissek",-43.176,-20.449,TRUE
"84472","Maytenus evonymoides Reissek",-43.286,-20.55,TRUE
"84473","Maytenus evonymoides Reissek",-43.372,-20.629,TRUE
"84474","Maytenus evonymoides Reissek",-42.873,-20.778,TRUE
"84477","Maytenus evonymoides Reissek",-43.388,-18.549,TRUE
"84481","Maytenus evonymoides Reissek",-43.477,-20.121,TRUE
"84485","Maytenus evonymoides Reissek",-43.501,-20.434,TRUE
"84657","Maytenus floribunda Reissek",-40.513,-18.999,TRUE
"84658","Maytenus floribunda Reissek",-40.778,-19.218,TRUE
"84659","Maytenus floribunda Reissek",-42.569,-19.582,TRUE
"84660","Maytenus floribunda Reissek",-42.535,-19.8,TRUE
"84661","Maytenus floribunda Reissek",-41.708,-19.804,TRUE
"84664","Maytenus floribunda Reissek",-43.386,-20.369,TRUE
"84665","Maytenus floribunda Reissek",-42.873,-20.778,TRUE
"84746","Maytenus gonoclada Mart.",-40.755,-19.768,TRUE
"84750","Maytenus gonoclada Mart.",-42.482,-20.701,TRUE
"84757","Maytenus gonoclada Mart.",-42.561,-18.393,TRUE
"84759","Maytenus gonoclada Mart.",-41.48,-18.879,TRUE
"84760","Maytenus gonoclada Mart.",-40.513,-18.999,TRUE
"84761","Maytenus gonoclada Mart.",-42.137,-19.022,TRUE
"84762","Maytenus gonoclada Mart.",-42.763,-19.14,TRUE
"84763","Maytenus gonoclada Mart.",-40.778,-19.218,TRUE
"84764","Maytenus gonoclada Mart.",-42.403,-19.341,TRUE
"84765","Maytenus gonoclada Mart.",-43.207,-19.422,TRUE
"84766","Maytenus gonoclada Mart.",-42.526,-19.499,TRUE
"84767","Maytenus gonoclada Mart.",-42.431,-19.511,TRUE
"84768","Maytenus gonoclada Mart.",-42.865,-19.627,TRUE
"84769","Maytenus gonoclada Mart.",-42.618,-19.684,TRUE
"84770","Maytenus gonoclada Mart.",-41.823,-19.721,TRUE
"84771","Maytenus gonoclada Mart.",-41.708,-19.804,TRUE
"84772","Maytenus gonoclada Mart.",-40.873,-19.84,TRUE
"84773","Maytenus gonoclada Mart.",-42.916,-20.263,TRUE
"84774","Maytenus gonoclada Mart.",-42.929,-20.428,TRUE
"84775","Maytenus gonoclada Mart.",-43.02,-20.502,TRUE
"84778","Maytenus gonoclada Mart.",-43.083,-18.38,TRUE
"84779","Maytenus gonoclada Mart.",-42.755,-18.546,TRUE
"84780","Maytenus gonoclada Mart.",-41.552,-19.301,TRUE
"84781","Maytenus gonoclada Mart.",-43.117,-19.847,TRUE
"84782","Maytenus gonoclada Mart.",-43.386,-20.369,TRUE
"84784","Maytenus gonoclada Mart.",-43.176,-20.449,TRUE
"84785","Maytenus gonoclada Mart.",-43.286,-20.55,TRUE
"84786","Maytenus gonoclada Mart.",-43.372,-20.629,TRUE
"84787","Maytenus gonoclada Mart.",-42.873,-20.778,TRUE
"84800","Maytenus gonoclada Mart.",-43.669,-20.072,TRUE
"84801","Maytenus gonoclada Mart.",-43.477,-20.121,TRUE
"84809","Maytenus gonoclada Mart.",-43.423,-19.406,TRUE
"85143","Maytenus patens Reissek",-42.482,-20.701,TRUE
"85145","Maytenus patens Reissek",-40.873,-19.84,TRUE
"85171","Maytenus gonoclada Mart.",-42.569,-19.582,TRUE
"85172","Maytenus gonoclada Mart.",-43.388,-18.549,TRUE
"85177","Maytenus gonoclada Mart.",-43.539,-20.592,TRUE
"85209","Maytenus schumanniana Loes.",-40.735,-18.967,TRUE
"85210","Maytenus schumanniana Loes.",-40.548,-19.351,TRUE
"85211","Maytenus schumanniana Loes.",-40.624,-19.587,TRUE
"85263","Melanopsidium nigrum Colla",-40.735,-18.967,TRUE
"85289","Melanoxylon brauna Schott",-40.077,-19.455,TRUE
"85296","Melanoxylon brauna Schott",-42.482,-20.701,TRUE
"85297","Melanoxylon brauna Schott",-41.074,-19.477,TRUE
"85307","Melanoxylon brauna Schott",-42.561,-18.393,TRUE
"85308","Melanoxylon brauna Schott",-42.071,-18.493,TRUE
"85310","Melanoxylon brauna Schott",-41.48,-18.879,TRUE
"85311","Melanoxylon brauna Schott",-40.735,-18.967,TRUE
"85312","Melanoxylon brauna Schott",-40.513,-18.999,TRUE
"85313","Melanoxylon brauna Schott",-42.137,-19.022,TRUE
"85314","Melanoxylon brauna Schott",-42.763,-19.14,TRUE
"85315","Melanoxylon brauna Schott",-40.778,-19.218,TRUE
"85316","Melanoxylon brauna Schott",-42.403,-19.341,TRUE
"85317","Melanoxylon brauna Schott",-40.548,-19.351,TRUE
"85318","Melanoxylon brauna Schott",-43.207,-19.422,TRUE
"85319","Melanoxylon brauna Schott",-42.526,-19.499,TRUE
"85320","Melanoxylon brauna Schott",-42.431,-19.511,TRUE
"85321","Melanoxylon brauna Schott",-40.624,-19.587,TRUE
"85322","Melanoxylon brauna Schott",-42.865,-19.627,TRUE
"85323","Melanoxylon brauna Schott",-42.618,-19.684,TRUE
"85324","Melanoxylon brauna Schott",-41.823,-19.721,TRUE
"85325","Melanoxylon brauna Schott",-42.624,-19.765,TRUE
"85326","Melanoxylon brauna Schott",-41.708,-19.804,TRUE
"85327","Melanoxylon brauna Schott",-40.873,-19.84,TRUE
"85328","Melanoxylon brauna Schott",-42.916,-20.263,TRUE
"85329","Melanoxylon brauna Schott",-42.929,-20.428,TRUE
"85330","Melanoxylon brauna Schott",-43.02,-20.502,TRUE
"85336","Melanoxylon brauna Schott",-43.083,-18.38,TRUE
"85337","Melanoxylon brauna Schott",-42.755,-18.546,TRUE
"85338","Melanoxylon brauna Schott",-41.552,-19.301,TRUE
"85339","Melanoxylon brauna Schott",-43.117,-19.847,TRUE
"85340","Melanoxylon brauna Schott",-43.363,-19.902,TRUE
"85341","Melanoxylon brauna Schott",-43.386,-20.369,TRUE
"85343","Melanoxylon brauna Schott",-43.176,-20.449,TRUE
"85344","Melanoxylon brauna Schott",-43.286,-20.55,TRUE
"85345","Melanoxylon brauna Schott",-43.372,-20.629,TRUE
"85346","Melanoxylon brauna Schott",-42.873,-20.778,TRUE
"85358","Melanoxylon brauna Schott",-43.388,-18.549,TRUE
"85362","Melanoxylon brauna Schott",-43.669,-20.072,TRUE
"85364","Melanoxylon brauna Schott",-43.477,-20.121,TRUE
"85366","Melanoxylon brauna Schott",-43.103,-18.103,TRUE
"85369","Melanoxylon brauna Schott",-43.423,-19.406,TRUE
"85404","Melicoccus oliviformis Kunth",-41.48,-18.879,TRUE
"85405","Melicoccus oliviformis Kunth",-42.137,-19.022,TRUE
"85406","Melicoccus oliviformis Kunth",-40.778,-19.218,TRUE
"85407","Melicoccus oliviformis Kunth",-42.865,-19.627,TRUE
"85408","Melicoccus oliviformis Kunth",-41.823,-19.721,TRUE
"85409","Melicoccus oliviformis Kunth",-42.484,-19.748,TRUE
"85411","Melicoccus oliviformis Kunth",-41.552,-19.301,TRUE
"85413","Meliosma itatiaiae Urb.",-42.482,-20.701,TRUE
"85441","Meliosma sellowii Urb.",-42.482,-20.701,TRUE
"85443","Meliosma sellowii Urb.",-40.548,-19.351,TRUE
"85446","Meliosma sellowii Urb.",-43.117,-19.847,TRUE
"85447","Meliosma sellowii Urb.",-43.286,-20.55,TRUE
"85619","Meriania claussenii (Naudin) Triana",-42.482,-20.701,TRUE
"85667","Metrodorea nigra A.St.-Hil.",-40.077,-19.455,TRUE
"85671","Metrodorea nigra A.St.-Hil.",-41.074,-19.477,TRUE
"85680","Metrodorea nigra A.St.-Hil.",-40.513,-18.999,TRUE
"85681","Metrodorea nigra A.St.-Hil.",-40.548,-19.351,TRUE
"85682","Metrodorea nigra A.St.-Hil.",-40.624,-19.587,TRUE
"85683","Metrodorea nigra A.St.-Hil.",-40.873,-19.84,TRUE
"85685","Metrodorea nigra A.St.-Hil.",-43.286,-20.55,TRUE
"85689","Metrodorea nigra A.St.-Hil.",-43.423,-19.406,TRUE
"85750","Metrodorea stipularis Mart.",-43.386,-20.369,TRUE
"85808","Miconia affinis DC.",-40.735,-18.967,TRUE
"85858","Miconia albicans (Sw.) Triana",-43.501,-20.434,TRUE
"85859","Miconia albicans (Sw.) Triana",-43.512,-20.18,TRUE
"85976","Miconia brunnea DC.",-40.873,-19.84,TRUE
"85977","Miconia brunnea DC.",-43.386,-20.369,TRUE
"85978","Miconia brunnea DC.",-43.388,-18.549,TRUE
"85979","Miconia brunnea DC.",-43.669,-20.072,TRUE
"85981","Miconia brunnea DC.",-43.423,-19.406,TRUE
"86033","Miconia budlejoides Triana",-40.755,-19.768,TRUE
"86038","Miconia budlejoides Triana",-42.482,-20.701,TRUE
"86040","Miconia budlejoides Triana",-42.763,-19.14,TRUE
"86041","Miconia budlejoides Triana",-40.548,-19.351,TRUE
"86042","Miconia budlejoides Triana",-42.526,-19.499,TRUE
"86043","Miconia budlejoides Triana",-42.431,-19.511,TRUE
"86044","Miconia budlejoides Triana",-41.708,-19.804,TRUE
"86045","Miconia budlejoides Triana",-42.929,-20.428,TRUE
"86046","Miconia budlejoides Triana",-41.552,-19.301,TRUE
"86047","Miconia budlejoides Triana",-43.117,-19.847,TRUE
"86048","Miconia budlejoides Triana",-43.363,-19.902,TRUE
"86049","Miconia budlejoides Triana",-43.386,-20.369,TRUE
"86050","Miconia budlejoides Triana",-43.286,-20.55,TRUE
"86051","Miconia budlejoides Triana",-43.372,-20.629,TRUE
"86052","Miconia budlejoides Triana",-42.873,-20.778,TRUE
"86055","Miconia budlejoides Triana",-43.423,-19.406,TRUE
"86134","Miconia cabucu Hoehne",-42.482,-20.701,TRUE
"86268","Miconia calvescens DC.",-40.077,-19.455,TRUE
"86273","Miconia calvescens DC.",-40.669,-19.804,TRUE
"86282","Miconia calvescens DC.",-42.482,-20.701,TRUE
"86285","Miconia calvescens DC.",-41.074,-19.477,TRUE
"86293","Miconia calvescens DC.",-42.561,-18.393,TRUE
"86295","Miconia calvescens DC.",-41.48,-18.879,TRUE
"86296","Miconia calvescens DC.",-40.735,-18.967,TRUE
"86297","Miconia calvescens DC.",-40.513,-18.999,TRUE
"86298","Miconia calvescens DC.",-42.137,-19.022,TRUE
"86299","Miconia calvescens DC.",-42.403,-19.341,TRUE
"86300","Miconia calvescens DC.",-40.548,-19.351,TRUE
"86301","Miconia calvescens DC.",-43.207,-19.422,TRUE
"86302","Miconia calvescens DC.",-42.431,-19.511,TRUE
"86303","Miconia calvescens DC.",-42.569,-19.582,TRUE
"86304","Miconia calvescens DC.",-42.865,-19.627,TRUE
"86305","Miconia calvescens DC.",-42.484,-19.748,TRUE
"86306","Miconia calvescens DC.",-42.535,-19.8,TRUE
"86307","Miconia calvescens DC.",-41.708,-19.804,TRUE
"86308","Miconia calvescens DC.",-40.873,-19.84,TRUE
"86309","Miconia calvescens DC.",-42.916,-20.263,TRUE
"86310","Miconia calvescens DC.",-42.929,-20.428,TRUE
"86311","Miconia calvescens DC.",-43.02,-20.502,TRUE
"86316","Miconia calvescens DC.",-42.873,-20.778,TRUE
"86377","Miconia caudigera DC.",-43.477,-20.121,TRUE
"86391","Miconia chamissois Naudin",-40.548,-19.351,TRUE
"86392","Miconia chamissois Naudin",-42.873,-20.778,TRUE
"86393","Miconia chamissois Naudin",-43.539,-20.592,TRUE
"86394","Miconia chamissois Naudin",-43.103,-18.103,TRUE
"86396","Miconia chamissois Naudin",-43.423,-19.406,TRUE
"86456","Miconia chartacea Triana",-40.755,-19.768,TRUE
"86461","Miconia chartacea Triana",-42.482,-20.701,TRUE
"86467","Miconia chartacea Triana",-42.755,-18.546,TRUE
"86470","Miconia chartacea Triana",-43.388,-18.549,TRUE
"86473","Miconia chartacea Triana",-43.477,-20.121,TRUE
"86477","Miconia chartacea Triana",-43.512,-20.18,TRUE
"86479","Miconia chartacea Triana",-43.423,-19.406,TRUE
"86556","Miconia cinerascens Miq.",-42.482,-20.701,TRUE
"86560","Miconia cinerascens Miq.",-43.539,-20.592,TRUE
"86774","Miconia cinnamomifolia (DC.) Naudin",-40.077,-19.455,TRUE
"86795","Miconia cinnamomifolia (DC.) Naudin",-42.482,-20.701,TRUE
"86803","Miconia cinnamomifolia (DC.) Naudin",-42.071,-18.493,TRUE
"86804","Miconia cinnamomifolia (DC.) Naudin",-42.763,-19.14,TRUE
"86805","Miconia cinnamomifolia (DC.) Naudin",-40.778,-19.218,TRUE
"86806","Miconia cinnamomifolia (DC.) Naudin",-42.403,-19.341,TRUE
"86807","Miconia cinnamomifolia (DC.) Naudin",-40.548,-19.351,TRUE
"86808","Miconia cinnamomifolia (DC.) Naudin",-42.526,-19.499,TRUE
"86809","Miconia cinnamomifolia (DC.) Naudin",-42.431,-19.511,TRUE
"86810","Miconia cinnamomifolia (DC.) Naudin",-40.624,-19.587,TRUE
"86811","Miconia cinnamomifolia (DC.) Naudin",-42.865,-19.627,TRUE
"86812","Miconia cinnamomifolia (DC.) Naudin",-41.823,-19.721,TRUE
"86813","Miconia cinnamomifolia (DC.) Naudin",-42.428,-19.723,TRUE
"86814","Miconia cinnamomifolia (DC.) Naudin",-42.484,-19.748,TRUE
"86815","Miconia cinnamomifolia (DC.) Naudin",-42.624,-19.765,TRUE
"86816","Miconia cinnamomifolia (DC.) Naudin",-42.535,-19.8,TRUE
"86817","Miconia cinnamomifolia (DC.) Naudin",-41.708,-19.804,TRUE
"86818","Miconia cinnamomifolia (DC.) Naudin",-40.873,-19.84,TRUE
"86819","Miconia cinnamomifolia (DC.) Naudin",-42.916,-20.263,TRUE
"86820","Miconia cinnamomifolia (DC.) Naudin",-42.929,-20.428,TRUE
"86821","Miconia cinnamomifolia (DC.) Naudin",-43.02,-20.502,TRUE
"86827","Miconia cinnamomifolia (DC.) Naudin",-43.083,-18.38,TRUE
"86828","Miconia cinnamomifolia (DC.) Naudin",-42.755,-18.546,TRUE
"86829","Miconia cinnamomifolia (DC.) Naudin",-43.117,-19.847,TRUE
"86830","Miconia cinnamomifolia (DC.) Naudin",-43.363,-19.902,TRUE
"86831","Miconia cinnamomifolia (DC.) Naudin",-43.386,-20.369,TRUE
"86833","Miconia cinnamomifolia (DC.) Naudin",-43.286,-20.55,TRUE
"86834","Miconia cinnamomifolia (DC.) Naudin",-42.873,-20.778,TRUE
"86841","Miconia cinnamomifolia (DC.) Naudin",-43.388,-18.549,TRUE
"86844","Miconia cinnamomifolia (DC.) Naudin",-43.669,-20.072,TRUE
"86845","Miconia cinnamomifolia (DC.) Naudin",-43.477,-20.121,TRUE
"86848","Miconia cinnamomifolia (DC.) Naudin",-43.539,-20.592,TRUE
"86849","Miconia cinnamomifolia (DC.) Naudin",-43.103,-18.103,TRUE
"86851","Miconia cinnamomifolia (DC.) Naudin",-43.423,-19.406,TRUE
"87053","Miconia corallina Spring",-43.501,-20.434,TRUE
"87055","Miconia corallina Spring",-43.512,-20.18,TRUE
"87079","Miconia cubatanensis Hoehne",-42.482,-20.701,TRUE
"87081","Miconia cubatanensis Hoehne",-42.865,-19.627,TRUE
"87084","Miconia cubatanensis Hoehne",-43.083,-18.38,TRUE
"87085","Miconia cubatanensis Hoehne",-42.755,-18.546,TRUE
"87086","Miconia cubatanensis Hoehne",-43.386,-20.369,TRUE
"87087","Miconia cubatanensis Hoehne",-43.286,-20.55,TRUE
"87088","Miconia cubatanensis Hoehne",-42.873,-20.778,TRUE
"87092","Miconia cubatanensis Hoehne",-43.103,-18.103,TRUE
"87222","Miconia discolor DC.",-41.823,-19.721,TRUE
"87223","Miconia discolor DC.",-42.929,-20.428,TRUE
"87225","Miconia discolor DC.",-43.388,-18.549,TRUE
"87299","Miconia dodecandra Cogn.",-42.482,-20.701,TRUE
"87305","Miconia dodecandra Cogn.",-43.423,-19.406,TRUE
"87342","Miconia fasciculata Gardner",-40.755,-19.768,TRUE
"87344","Miconia fasciculata Gardner",-41.074,-19.477,TRUE
"87347","Miconia fasciculata Gardner",-42.561,-18.393,TRUE
"87349","Miconia fasciculata Gardner",-41.48,-18.879,TRUE
"87350","Miconia fasciculata Gardner",-40.513,-18.999,TRUE
"87351","Miconia fasciculata Gardner",-40.778,-19.218,TRUE
"87352","Miconia fasciculata Gardner",-42.403,-19.341,TRUE
"87353","Miconia fasciculata Gardner",-43.207,-19.422,TRUE
"87354","Miconia fasciculata Gardner",-42.431,-19.511,TRUE
"87355","Miconia fasciculata Gardner",-42.569,-19.582,TRUE
"87356","Miconia fasciculata Gardner",-42.865,-19.627,TRUE
"87357","Miconia fasciculata Gardner",-42.484,-19.748,TRUE
"87358","Miconia fasciculata Gardner",-42.535,-19.8,TRUE
"87359","Miconia fasciculata Gardner",-41.708,-19.804,TRUE
"87360","Miconia fasciculata Gardner",-40.873,-19.84,TRUE
"87361","Miconia fasciculata Gardner",-42.929,-20.428,TRUE
"87454","Miconia holosericea (L.) DC.",-41.48,-18.879,TRUE
"87455","Miconia holosericea (L.) DC.",-40.735,-18.967,TRUE
"87456","Miconia holosericea (L.) DC.",-42.618,-19.684,TRUE
"87457","Miconia holosericea (L.) DC.",-41.823,-19.721,TRUE
"87458","Miconia holosericea (L.) DC.",-40.873,-19.84,TRUE
"87459","Miconia holosericea (L.) DC.",-42.916,-20.263,TRUE
"87463","Miconia holosericea (L.) DC.",-43.117,-19.847,TRUE
"87464","Miconia holosericea (L.) DC.",-43.363,-19.902,TRUE
"87471","Miconia holosericea (L.) DC.",-43.477,-20.121,TRUE
"87473","Miconia holosericea (L.) DC.",-43.539,-20.592,TRUE
"87474","Miconia holosericea (L.) DC.",-43.103,-18.103,TRUE
"87510","Miconia hyemalis A.St.-Hil. & Naudin",-43.477,-20.121,TRUE
"87662","Miconia latecrenata (DC.) Naudin",-40.669,-19.804,TRUE
"87665","Miconia latecrenata (DC.) Naudin",-40.755,-19.768,TRUE
"87671","Miconia latecrenata (DC.) Naudin",-42.482,-20.701,TRUE
"87679","Miconia latecrenata (DC.) Naudin",-42.561,-18.393,TRUE
"87681","Miconia latecrenata (DC.) Naudin",-41.48,-18.879,TRUE
"87682","Miconia latecrenata (DC.) Naudin",-40.513,-18.999,TRUE
"87683","Miconia latecrenata (DC.) Naudin",-42.137,-19.022,TRUE
"87684","Miconia latecrenata (DC.) Naudin",-42.763,-19.14,TRUE
"87685","Miconia latecrenata (DC.) Naudin",-40.778,-19.218,TRUE
"87686","Miconia latecrenata (DC.) Naudin",-42.403,-19.341,TRUE
"87687","Miconia latecrenata (DC.) Naudin",-40.548,-19.351,TRUE
"87688","Miconia latecrenata (DC.) Naudin",-43.207,-19.422,TRUE
"87689","Miconia latecrenata (DC.) Naudin",-42.526,-19.499,TRUE
"87690","Miconia latecrenata (DC.) Naudin",-42.431,-19.511,TRUE
"87691","Miconia latecrenata (DC.) Naudin",-42.569,-19.582,TRUE
"87692","Miconia latecrenata (DC.) Naudin",-42.865,-19.627,TRUE
"87693","Miconia latecrenata (DC.) Naudin",-42.618,-19.684,TRUE
"87694","Miconia latecrenata (DC.) Naudin",-41.823,-19.721,TRUE
"87695","Miconia latecrenata (DC.) Naudin",-42.484,-19.748,TRUE
"87696","Miconia latecrenata (DC.) Naudin",-41.708,-19.804,TRUE
"87697","Miconia latecrenata (DC.) Naudin",-40.873,-19.84,TRUE
"87698","Miconia latecrenata (DC.) Naudin",-42.916,-20.263,TRUE
"87699","Miconia latecrenata (DC.) Naudin",-42.929,-20.428,TRUE
"87700","Miconia latecrenata (DC.) Naudin",-43.02,-20.502,TRUE
"87702","Miconia latecrenata (DC.) Naudin",-41.552,-19.301,TRUE
"87703","Miconia latecrenata (DC.) Naudin",-43.117,-19.847,TRUE
"87704","Miconia latecrenata (DC.) Naudin",-43.363,-19.902,TRUE
"87705","Miconia latecrenata (DC.) Naudin",-43.386,-20.369,TRUE
"87707","Miconia latecrenata (DC.) Naudin",-43.176,-20.449,TRUE
"87708","Miconia latecrenata (DC.) Naudin",-43.286,-20.55,TRUE
"87709","Miconia latecrenata (DC.) Naudin",-42.873,-20.778,TRUE
"87719","Miconia latecrenata (DC.) Naudin",-43.388,-18.549,TRUE
"87722","Miconia latecrenata (DC.) Naudin",-43.669,-20.072,TRUE
"87724","Miconia latecrenata (DC.) Naudin",-43.477,-20.121,TRUE
"87728","Miconia latecrenata (DC.) Naudin",-43.103,-18.103,TRUE
"87896","Miconia lepidota DC.",-40.735,-18.967,TRUE
"87897","Miconia lepidota DC.",-40.548,-19.351,TRUE
"87898","Miconia lepidota DC.",-42.484,-19.748,TRUE
"87899","Miconia lepidota DC.",-42.624,-19.765,TRUE
"87900","Miconia lepidota DC.",-42.535,-19.8,TRUE
"87901","Miconia lepidota DC.",-41.708,-19.804,TRUE
"87902","Miconia lepidota DC.",-40.873,-19.84,TRUE
"87905","Miconia lepidota DC.",-43.423,-19.406,TRUE
"87930","Miconia ligustroides (DC.) Naudin",-41.823,-19.721,TRUE
"87934","Miconia ligustroides (DC.) Naudin",-43.083,-18.38,TRUE
"87935","Miconia ligustroides (DC.) Naudin",-42.755,-18.546,TRUE
"87936","Miconia ligustroides (DC.) Naudin",-43.117,-19.847,TRUE
"87937","Miconia ligustroides (DC.) Naudin",-43.363,-19.902,TRUE
"87938","Miconia ligustroides (DC.) Naudin",-43.386,-20.369,TRUE
"87947","Miconia ligustroides (DC.) Naudin",-43.669,-20.072,TRUE
"87949","Miconia ligustroides (DC.) Naudin",-43.477,-20.121,TRUE
"87951","Miconia ligustroides (DC.) Naudin",-43.539,-20.592,TRUE
"87952","Miconia ligustroides (DC.) Naudin",-43.501,-20.434,TRUE
"87953","Miconia ligustroides (DC.) Naudin",-43.103,-18.103,TRUE
"87954","Miconia ligustroides (DC.) Naudin",-43.512,-20.18,TRUE
"88101","Miconia mendoncae Cogn.",-42.526,-19.499,TRUE
"88148","Miconia minutiflora (Bonpl.) DC.",-42.482,-20.701,TRUE
"88161","Miconia minutiflora (Bonpl.) DC.",-43.083,-18.38,TRUE
"88162","Miconia minutiflora (Bonpl.) DC.",-42.755,-18.546,TRUE
"88163","Miconia minutiflora (Bonpl.) DC.",-43.386,-20.369,TRUE
"88173","Miconia minutiflora (Bonpl.) DC.",-43.669,-20.072,TRUE
"88176","Miconia minutiflora (Bonpl.) DC.",-43.103,-18.103,TRUE
"88243","Miconia mirabilis (Aubl.) L.O.Williams",-40.077,-19.455,TRUE
"88254","Miconia mirabilis (Aubl.) L.O.Williams",-40.548,-19.351,TRUE
"88295","Miconia pepericarpa DC.",-42.482,-20.701,TRUE
"88297","Miconia pepericarpa DC.",-43.363,-19.902,TRUE
"88298","Miconia pepericarpa DC.",-43.386,-20.369,TRUE
"88300","Miconia pepericarpa DC.",-43.176,-20.449,TRUE
"88301","Miconia pepericarpa DC.",-43.286,-20.55,TRUE
"88302","Miconia pepericarpa DC.",-42.873,-20.778,TRUE
"88307","Miconia pepericarpa DC.",-43.669,-20.072,TRUE
"88309","Miconia pepericarpa DC.",-43.477,-20.121,TRUE
"88313","Miconia pepericarpa DC.",-43.539,-20.592,TRUE
"88434","Miconia prasina (Sw.) DC.",-40.077,-19.455,TRUE
"88441","Miconia prasina (Sw.) DC.",-40.669,-19.804,TRUE
"88447","Miconia prasina (Sw.) DC.",-40.755,-19.768,TRUE
"88450","Miconia prasina (Sw.) DC.",-42.482,-20.701,TRUE
"88453","Miconia prasina (Sw.) DC.",-41.074,-19.477,TRUE
"88464","Miconia prasina (Sw.) DC.",-41.48,-18.879,TRUE
"88465","Miconia prasina (Sw.) DC.",-40.735,-18.967,TRUE
"88466","Miconia prasina (Sw.) DC.",-40.513,-18.999,TRUE
